iter	Logloss
346	0.001261250497
347	0.001259759722
348	0.001258824019
349	0.001257925237
350	0.001252984082
351	0.001249434859
352	0.001244946124
353	0.001242932508
354	0.001236986694
355	0.001236120144
356	0.001230194157
357	0.001229428503
358	0.001227368687
359	0.001222751415
360	0.001221656995
361	0.001220782826
362	0.001214510493
363	0.001213317228
364	0.001212477928
365	0.001211679162
366	0.001210916829
367	0.001207004263
368	0.001206006539
369	0.001202151405
370	0.001201280752
371	0.001200895923
372	0.001189933943
373	0.001183918391
374	0.00117115406
375	0.001162296726
376	0.001154313855
377	0.001151919609
378	0.001148939133
379	0.001145953284
380	0.001145351622
381	0.001137950292
382	0.001133076239
383	0.001122555641
384	0.001118023734
385	0.001117056093
386	0.001115916841
387	0.001115172869
388	0.001110964552
389	0.001105317323
390	0.001102681142
391	0.001102045783
392	0.001100337979
393	0.00109455733
394	0.001084175817
395	0.001081986293
396	0.001081202861
397	0.001080679337
398	0.001074738114
399	0.001067911685
